Officer-in-charge,"Residential, day and domiciliary  care managers and proprietors",Public services associate professionals,Bank and post office clerks
Officiant,Welfare and housing associate professionals n.e.c.
Oiler and bander,Plant and machine operatives n.e.c.
Oiler and beltman,Plant and machine operatives n.e.c.
Oiler and cleaner,Textile process operatives,Plant and machine operatives n.e.c.
Oiler and greaser,"Vehicle technicians, mechanics and electricians",Plant and machine operatives n.e.c.
Oiler,Textile process operatives,Chemical and related process operatives,Plant and machine operatives n.e.c.
Oilman,Plant and machine operatives n.e.c.,Marine and waterways transport operatives
Ombudsman,Functional managers and directors n.e.c.
Oncologist,Medical practitioners
Onsetter,Crane drivers
Opener,Textile process operatives,Metal making and treating process operatives,Elementary process plant occupations n.e.c.
Operator,Telephonists,Communication operators,"Food, drink and tobacco process operatives",Chemical and related process operatives,Metal working machine operatives,Water and sewerage plant operatives,Agricultural machinery drivers,Mobile machine drivers and operatives n.e.c.
Ophthalmologist,Medical practitioners
Optician,Ophthalmic opticians
Optologist,Ophthalmic opticians
Optometrist,Ophthalmic opticians
Orchestrator,Musicians
Orderly,Nursing auxiliaries and assistants,Care workers and home carers,"Postal workers, mail sorters, messengers and couriers"
Organiser,Teaching and other educational professionals n.e.c.,Welfare and housing associate professionals n.e.c.,Officers of non-governmental organisations,Human resources administrative occupations
Organist,Musicians
Originator,Pre-press technicians
Ornamenter,"Glass and ceramics makers, decorators and finishers",Assemblers and routine operatives n.e.c.
Ornithologist,Biological scientists and biochemists
Orseller,Textile process operatives
Orthodontist,Dental practitioners
Orthoptist,Therapy professionals n.e.c.
Orthotist,Health professionals n.e.c.
Osseller,Textile process operatives
Osteologist,Biological scientists and biochemists
Osteomyologist,Therapy professionals n.e.c.
Osteopath,Therapy professionals n.e.c.
Ostler,Animal care services occupations n.e.c.
Otologist,Medical practitioners
Otorhinolaryngologist,Medical practitioners
Outfitter,Shopkeepers and proprietors – wholesale and retail
Ovenman,"Food, drink and tobacco process operatives",Glass and ceramics process operatives,Chemical and related process operatives,Paper and wood machine operatives
Ovensman,"Food, drink and tobacco process operatives"
Overhauler,"Vehicle technicians, mechanics and electricians",Textile process operatives
Overlocker,Sewing machinists
Overlooker,Metal working production and maintenance fitters,Textile process operatives,Routine inspectors and testers
Overman,Coal mine operatives
Overseer,Engineering professionals n.e.c.,Office supervisors,"Postal workers, mail sorters, messengers and couriers"
Owner-chef,Chefs
Owner-driver,Large goods vehicle drivers,Mobile machine drivers and operatives n.e.c.
Owner-publisher,Managers and proprietors in other services n.e.c.
Oxidiser,Electroplaters
PA-Secretary,Personal assistants and other secretaries
PCSO,Police community support officers
Packer and sorter,"Packers, bottlers, canners and fillers"
Packer and stacker,"Packers, bottlers, canners and fillers"
Packer,Boat and ship builders and repairers,Coal mine operatives,Quarry workers and related operatives,"Packers, bottlers, canners and fillers"
Packer-driver,Van drivers
Packer-grader,"Weighers, graders and sorters"
Packer-labourer,"Packers, bottlers, canners and fillers"
Packman,Elementary process plant occupations n.e.c.
Padder,Textile process operatives,Chemical and related process operatives,Sewing machinists
Paediatrician,Medical practitioners
Painter and decorator,Painters and decorators
Painter and glazier,Painters and decorators
Painter,Vehicle paint technicians,Painters and decorators,"Textiles, garments and related trades n.e.c.","Glass and ceramics makers, decorators and finishers",Other skilled trades n.e.c.,Chemical and related process operatives,Assemblers and routine operatives n.e.c.
Painter-decorator,Painters and decorators
Pairer,Assemblers and routine operatives n.e.c.,"Packers, bottlers, canners and fillers"
Palaeographist,Social and humanities scientists
Palaeontologist,Physical scientists
Palletiser,"Packers, bottlers, canners and fillers"
Palmist,Other elementary services occupations n.e.c.
Palynologist,Physical scientists
Panelman,Chemical and related process operatives
Panner,"Food, drink and tobacco process operatives",Coal mine operatives
Panner-out,Elementary process plant occupations n.e.c.
Pansman,"Food, drink and tobacco process operatives"
Pantographer,"Textiles, garments and related trades n.e.c.",Printers,"Glass and ceramics makers, decorators and finishers",Sewing machinists
Paperer,Paper and wood machine operatives,"Packers, bottlers, canners and fillers"
Paperer-on,Assemblers and routine operatives n.e.c.
Paperhanger,Painters and decorators
Paperkeeper,Elementary administration occupations n.e.c.
Paralegal,Legal associate professionals
Paramedic,Paramedics
Paramedic-ECP,Paramedics
Paraplanner,Finance and investment analysts and advisers
Parasitologist,Biological scientists and biochemists
Paratrooper,NCOs and other ranks
Parceller,"Packers, bottlers, canners and fillers"
Parchmentiser,Paper and wood machine operatives
Parer,Footwear and leather working trades,"Textiles, garments and related trades n.e.c.",Chemical and related process operatives,Plant and machine operatives n.e.c.
Parlourmaid,Cleaners and domestics
Parlourman,Cleaners and domestics
Partitioner,Construction operatives n.e.c.
Partsman,Vehicle and parts salespersons and advisers,Elementary storage occupations
Passer,Metal making and treating process operatives,Routine inspectors and testers
Paster,Footwear and leather working trades,"Food, drink and tobacco process operatives",Chemical and related process operatives,Plant and machine operatives n.e.c.,Assemblers and routine operatives n.e.c.
Pasteuriser,"Food, drink and tobacco process operatives"
Pastor,Clergy
Pastrycook,Bakers and flour confectioners,Cooks
Patcher,Print finishing and binding workers
Pathologist,Biological scientists and biochemists
Patrol,"Vehicle technicians, mechanics and electricians",Coal mine operatives,Routine inspectors and testers,Rail construction and maintenance operatives,Security guards and related occupations
Patrolman,"Vehicle technicians, mechanics and electricians",Coal mine operatives,Routine inspectors and testers,Rail construction and maintenance operatives,Security guards and related occupations
Paver,Road construction operatives
Pavior,Road construction operatives
Paviour,Road construction operatives
Pawnbroker,"Debt, rent and other cash collectors"
Payband 1,National government administrative occupations
Payband 2,National government administrative occupations
Payband 3,Public services associate professionals
Payband 4,"Business, research and administrative professionals n.e.c."
Paymaster,"Book-keepers, payroll managers and wages clerks"
Pearler,Chemical and related process operatives
Pedicurist,Beauticians and related occupations
Pedlar,Market and street traders and assistants
Peeler,"Food, drink and tobacco process operatives"
Pegger,Footwear and leather working trades,Textile process operatives
Penciller,"Textiles, garments and related trades n.e.c.",Textile process operatives
Percher,Routine inspectors and testers
Perforator,Footwear and leather working trades,"Textiles, garments and related trades n.e.c.",Print finishing and binding workers,Textile process operatives,Metal working machine operatives
Performer,Musicians
Perfumer,Chemical and related process operatives
Perfusionist,Health professionals n.e.c.
Periodontist,Dental practitioners
Perryman,"Food, drink and tobacco process operatives"
Petrologist,Physical scientists
Pewterer,Sheet metal workers,Plumbers and heating and ventilating engineers
Pewtersmith,Smiths and forge workers
Pharmaceutist,Pharmacists
Pharmacist,Pharmacists
Pharmacologist,Biological scientists and biochemists
Philatelist,Shopkeepers and proprietors – wholesale and retail
Philologist,Social and humanities scientists
Philosopher,Social and humanities scientists
Phlebotomist,Nursing auxiliaries and assistants
Phosphater,Electroplaters
Photocopier,Elementary administration occupations n.e.c.
Photogrammetrist,Draughtspersons
Photographer,"Photographers, audio-visual and broadcasting equipment operators"
Phrenologist,Other elementary services occupations n.e.c.
Physician,Medical practitioners
Physicist,Physical scientists
Physiologist,Biological scientists and biochemists
Physiotherapist,Physiotherapists
Pianist,Musicians
Picker,Tailors and dressmakers,"Food, drink and tobacco process operatives",Glass and ceramics process operatives,Textile process operatives,Chemical and related process operatives,Coal mine operatives,Quarry workers and related operatives,Routine inspectors and testers,"Weighers, graders and sorters",Sewing machinists,Fishing and other elementary agriculture occupations n.e.c.,Elementary sales occupations n.e.c.,Elementary storage occupations
Picker-out,Routine inspectors and testers
Picker-packer,"Weighers, graders and sorters","Packers, bottlers, canners and fillers"
Picker-up,"Food, drink and tobacco process operatives",Textile process operatives,Elementary process plant occupations n.e.c.
Pickler,"Food, drink and tobacco process operatives",Textile process operatives,Chemical and related process operatives,Metal making and treating process operatives
Pickman,Elementary storage occupations
Piecener,Textile process operatives
Piecer,Textile process operatives,Chemical and related process operatives
Piecer-out,Textile process operatives
Piecer-up,Sewing machinists
Piercer,"Glass and ceramics makers, decorators and finishers",Other skilled trades n.e.c.,Metal making and treating process operatives,Metal working machine operatives
Pierman,Other drivers and transport operatives n.e.c.
Pigman,Farm workers
Piler,Elementary process plant occupations n.e.c.
Pilot,Aircraft pilots and flight engineers,Ship and hovercraft officers
Pinner,"Glass and ceramics makers, decorators and finishers",Textile process operatives,Assemblers (electrical and electronic products),Assemblers (vehicles and metal goods)
Pinner-on,Textile process operatives
Pipeliner,Elementary construction occupations
Piper,"Food, drink and tobacco process operatives"
Pisciculturist,Fishing and other elementary agriculture occupations n.e.c.
Pitcher and malletter,"Glass and ceramics makers, decorators and finishers"
Pitcher,Glass and ceramics process operatives,Construction operatives n.e.c.,Elementary storage occupations
Placer,Glass and ceramics process operatives
Plaiter,Textile process operatives
Planer,Metal machining setters and setter-operators,Pre-press technicians,Plastics process operatives,Paper and wood machine operatives
Planisher,Sheet metal workers
Planker,Textile process operatives
Planner,Town planning officers,Quality control and planning engineers,"Textiles, garments and related trades n.e.c.",Pre-press technicians
Planner-estimator,"Estimators, valuers and assessors"
Plasterer,Plasterers,"Glass and ceramics makers, decorators and finishers",Process operatives n.e.c.,Elementary process plant occupations n.e.c.
Plater and gilder,Electroplaters
Plater,Smiths and forge workers,Sheet metal workers,"Metal plate workers, and riveters",Print finishing and binding workers,Textile process operatives,Chemical and related process operatives,Electroplaters,Paper and wood machine operatives
Plater-down,Textile process operatives
Plater-welder,"Metal plate workers, and riveters"
Player,Musicians,Sports players
Playworker,Playworkers
Playwright,"Authors, writers and translators"
Pleater,Tailors and dressmakers,Other skilled trades n.e.c.,Textile process operatives
Plucker,Fishmongers and poultry dressers
Plugger,Process operatives n.e.c.
Plumber and decorator,Plumbers and heating and ventilating engineers
Plumber and gasfitter,Plumbers and heating and ventilating engineers
Plumber and jointer,Telecommunications engineers
Plumber,Plumbers and heating and ventilating engineers
Plumber-welder,Plumbers and heating and ventilating engineers
Podiatrist,Podiatrists
Poet,"Authors, writers and translators"
Pointer,Bricklayers and masons,Metal working machine operatives,Plant and machine operatives n.e.c.
Pointsman,Rail transport operatives,Other drivers and transport operatives n.e.c.
Poker-in,Elementary process plant occupations n.e.c.
Policeman,Police officers (sergeant and below)
Polisher,Bricklayers and masons,Floorers and wall tilers,Painters and decorators,Footwear and leather working trades,"Textiles, garments and related trades n.e.c.","Glass and ceramics makers, decorators and finishers",Textile process operatives,Chemical and related process operatives,Plastics process operatives,Metal working machine operatives
Popper,Quarry workers and related operatives
Porter and liftman,Other elementary services occupations n.e.c.
Porter,Rail travel assistants,Caretakers,Elementary security occupations n.e.c.,Elementary storage occupations,Hospital porters,Kitchen and catering assistants,Other elementary services occupations n.e.c.
Porter-caretaker,Caretakers
Porter-cleaner,Cleaners and domestics
Porter-driver,Van drivers
Porter-guard,Rail travel assistants
Porter-handyman,Elementary construction occupations
Porter-messenger,Elementary storage occupations
Porter-packer,Elementary storage occupations
Porter-signalman,Rail travel assistants
Porter-storeman,Elementary storage occupations
Posticheur,Other skilled trades n.e.c.
Postman,"Postal workers, mail sorters, messengers and couriers"
Postman-driver,"Postal workers, mail sorters, messengers and couriers"
Postmaster,Bank and post office clerks
Postmistress,Bank and post office clerks
Postwoman,"Postal workers, mail sorters, messengers and couriers"
Potcherman,Paper and wood machine operatives
Potman,"Moulders, core makers and die casters",Metal making and treating process operatives,Elementary construction occupations,Kitchen and catering assistants
Potter,"Glass and ceramics makers, decorators and finishers",Chemical and related process operatives,Metal making and treating process operatives
Poulterer,Fishmongers and poultry dressers
Pouncer,"Textiles, garments and related trades n.e.c."
Pounder,Footwear and leather working trades
Pourer,Metal making and treating process operatives
Pre-boarder,Textile process operatives
Pre-former,Plastics process operatives
Prebendary,Clergy
Precipitator,Chemical and related process operatives
Premixer,Chemical and related process operatives
Preparer and sealer,Plant and machine operatives n.e.c.
Preparer for dyeing,Chemical and related process operatives
Preparer,Footwear and leather working trades,Tailors and dressmakers,"Textiles, garments and related trades n.e.c.",Pre-press technicians,"Glass and ceramics makers, decorators and finishers","Food, drink and tobacco process operatives",Textile process operatives,Plant and machine operatives n.e.c.,"Launderers, dry cleaners and pressers"
Presenter,"Actors, entertainers and presenters"
Preserver,"Food, drink and tobacco process operatives"
President,Chief executives and senior officials,Functional managers and directors n.e.c.,Senior professionals of educational establishments
Presser and threader,Textile process operatives
Presser,Smiths and forge workers,Footwear and leather working trades,Print finishing and binding workers,"Glass and ceramics makers, decorators and finishers","Food, drink and tobacco process operatives",Glass and ceramics process operatives,Textile process operatives,Chemical and related process operatives,Rubber process operatives,Plastics process operatives,Metal making and treating process operatives,Process operatives n.e.c.,Paper and wood machine operatives,Quarry workers and related operatives,Metal working machine operatives,Printing machine assistants,Plant and machine operatives n.e.c.,"Packers, bottlers, canners and fillers","Launderers, dry cleaners and pressers"
Presser-out,Metal working machine operatives
Pressureman,Other administrative occupations n.e.c.
Pricer,Elementary sales occupations n.e.c.
Pricker,Footwear and leather working trades
Pricker-up,Footwear and leather working trades
Priest,Clergy
Principal,Financial managers and directors,Senior professionals of educational establishments,Teaching and other educational professionals n.e.c.,"Business, research and administrative professionals n.e.c."
Printer and stationer,Printers
Printer-compositor,Pre-press technicians
Printer-down,Pre-press technicians
Printer-to-metal,Pre-press technicians
Probationer,Telecommunications engineers
Proctologist,Medical practitioners
Procurator fiscal,Barristers and judges
Producer,"Arts officers, producers and directors"
Professor,Medical practitioners,Dental practitioners,Higher education teaching professionals,Further education teaching professionals
Profiler,Metal working machine operatives
Programmer,Programmers and software development professionals
Programmer-analyst,Programmers and software development professionals
Progressor,Records clerks and assistants
Projectionist,"Photographers, audio-visual and broadcasting equipment operators"
Promoter,"Arts officers, producers and directors",Sales related occupations n.e.c.
Prompter,"Arts officers, producers and directors"
Pronger,Metal working machine operatives
Proofer,Textile process operatives,Chemical and related process operatives,Printing machine assistants
Propagator,Horticultural trades
Propman,Coal mine operatives,Elementary construction occupations,Other elementary services occupations n.e.c.
Propper,Coal mine operatives,Elementary construction occupations
Propsman,Other elementary services occupations n.e.c.
Prosthetist,Health professionals n.e.c.
Prover and tester,Routine inspectors and testers
Prover,Print finishing and binding workers,Routine inspectors and testers
Provost,Senior professionals of educational establishments
Pruner,Horticultural trades,Gardeners and landscape gardeners
Psychiatrist,Medical practitioners
Psycho-analyst,Medical practitioners
Psychologist,Psychologists
Psychometrician,Psychologists
Psychometrist,Psychologists
Psychotherapist,Therapy professionals n.e.c.
Publican,Publicans and managers of licensed premises
Publican-licensee,Publicans and managers of licensed premises
Publicist,Public relations professionals
Publisher,Managers and proprietors in other services n.e.c.
Puddler,Metal making and treating process operatives
Puffer,Footwear and leather working trades
Pugger,Process operatives n.e.c.
Puller,Textile process operatives,Chemical and related process operatives,Plant and machine operatives n.e.c.
Puller-back,Elementary storage occupations
Puller-down,Elementary process plant occupations n.e.c.
Puller-off,Elementary construction occupations,Elementary process plant occupations n.e.c.
Puller-on,Footwear and leather working trades
Puller-out,Metal making and treating process operatives
Puller-over,Footwear and leather working trades
Puller-up,Plant and machine operatives n.e.c.,Elementary process plant occupations n.e.c.
Pulleyman,Plant and machine operatives n.e.c.
Pulper,"Food, drink and tobacco process operatives",Paper and wood machine operatives
Pulperman,Paper and wood machine operatives
Pulpman,Paper and wood machine operatives
Pulveriser,Chemical and related process operatives
Pumicer,Furniture makers and other craft woodworkers,Other skilled trades n.e.c.,Metal working machine operatives
Pumper,Plant and machine operatives n.e.c.
Pumpman,Retail cashiers and check-out operators,Chemical and related process operatives,Plant and machine operatives n.e.c.,Marine and waterways transport operatives
Pumpman-dipper,Plant and machine operatives n.e.c.
Pumpsman,Plant and machine operatives n.e.c.
Pumpwright,Metal working production and maintenance fitters
Puncher and shearer,Metal working machine operatives
Puncher,"Metal plate workers, and riveters",Footwear and leather working trades,Tailors and dressmakers,"Glass and ceramics makers, decorators and finishers",Textile process operatives,Metal working machine operatives,Printing machine assistants
Puppeteer,"Actors, entertainers and presenters"
Purchaser,Buyers and procurement officers
Purifier,"Food, drink and tobacco process operatives",Textile process operatives,Chemical and related process operatives
Purler,Sewing machinists
Purser,Ship and hovercraft officers,Air travel assistants,Rail travel assistants,Leisure and travel service occupations n.e.c.
Purserette,Leisure and travel service occupations n.e.c.
Pusher,Elementary process plant occupations n.e.c.
Pusher-out,Elementary process plant occupations n.e.c.
Putter,Coal mine operatives
Putter-in,Textile process operatives
Putter-on,Footwear and leather working trades,"Textiles, garments and related trades n.e.c.",Textile process operatives,Chemical and related process operatives
Putter-together,Assemblers and routine operatives n.e.c.
Putter-up,Weavers and knitters,"Packers, bottlers, canners and fillers"
Pyrotechnician,Other skilled trades n.e.c.
Pyrotechnist,Other skilled trades n.e.c.
Quarrier,Quarry workers and related operatives
Quartermaster,NCOs and other ranks,Stock control clerks and assistants,Marine and waterways transport operatives
Quartermaster-Corporal,NCOs and other ranks
Quartermaster-General,Officers in armed forces
Quartermaster-Sergeant,NCOs and other ranks
Quayman,Elementary storage occupations
Queen's Counsel,Barristers and judges
Quiller,Textile process operatives
Quilter,Sewing machinists
RBDM,"Business, research and administrative professionals n.e.c."
RSCN,Nurses
Rabbi,Clergy
Racker,"Food, drink and tobacco process operatives",Textile process operatives,Printing machine assistants,"Weighers, graders and sorters",Elementary process plant occupations n.e.c.,Elementary storage occupations
Rackman,Metal making and treating process operatives
Radiodiagnostician,Medical practitioners
Radiographer,Medical radiographers,Engineering technicians
Radiologist,Medical practitioners,Quality control and planning engineers
Radiotherapist,Medical practitioners
Rafter,Elementary storage occupations
Railer,Metal working production and maintenance fitters
Railman,Rail construction and maintenance operatives,Rail transport operatives,Elementary storage occupations
Railwayman,Rail transport operatives
Raiser and finisher,Sewing machinists
Raiser,Pre-press technicians,Textile process operatives
Raker-out,Elementary process plant occupations n.e.c.
Rammer,"Moulders, core makers and die casters",Metal making and treating process operatives
Rammer-up,"Moulders, core makers and die casters"
Rammerman,Elementary construction occupations
Rander,Textile process operatives
Ranger,Conservation and environmental associate professionals,Footwear and leather working trades,Assemblers and routine operatives n.e.c.
Ransacker,Routine inspectors and testers
Rasper,Rubber process operatives
Rating,NCOs and other ranks,Marine and waterways transport operatives
Ratliner,Textile process operatives
Re-beamer,Textile process operatives
Re-drawer,Textile process operatives
Re-dyer,Chemical and related process operatives
Re-laster,Footwear and leather working trades
Re-roller,Metal making and treating process operatives
Reacher,Textile process operatives
Reacher-in,Textile process operatives
Reader,Medical practitioners,Dental practitioners,Higher education teaching professionals,Library clerks and assistants,Other administrative occupations n.e.c.,Textile process operatives
Reader-compositor,Pre-press technicians
Reader-in,Textile process operatives
Reader-off,Textile process operatives
Reamer,Metal working machine operatives
Reamerer,Metal working machine operatives
Recaster,Metal making and treating process operatives
Receiver,Chartered and certified accountants,Sales and retail assistants,Textile process operatives,Metal making and treating process operatives,Assemblers and routine operatives n.e.c.,Elementary storage occupations
Receptionist,Receptionists,Other elementary services occupations n.e.c.
Receptionist-administrator,Receptionists
Receptionist-bookkeeper,Receptionists
Receptionist-cashier,Financial administrative occupations n.e.c.
Receptionist-clerk,Receptionists
Receptionist-secretary,Receptionists
Receptionist-telephonist,Receptionists
Receptionist-typist,Receptionists
Reckoner,"Weighers, graders and sorters"
Reclaimer,Rubber process operatives
Recorder of work,Records clerks and assistants
Recorder,Barristers and judges,"Photographers, audio-visual and broadcasting equipment operators",Records clerks and assistants,Other administrative occupations n.e.c.,Assemblers and routine operatives n.e.c.
Recoverer,Rubber process operatives,Paper and wood machine operatives
Recruiter,Sales related occupations n.e.c.
Rectifier,Metal working production and maintenance fitters,Footwear and leather working trades,Chemical and related process operatives,Sewing machinists
Rector,Higher education teaching professionals,Further education teaching professionals,Secondary education teaching professionals,Clergy
Recycler,Refuse and salvage occupations
Reducer,Textile process operatives
Reeder,Textile process operatives
Reeler and lacer,Textile process operatives
Reeler,Print finishing and binding workers,Textile process operatives,Chemical and related process operatives,Plastics process operatives,Metal making and treating process operatives,Paper and wood machine operatives,Printing machine assistants,Plant and machine operatives n.e.c.
Reelerman,Textile process operatives,Metal making and treating process operatives,Paper and wood machine operatives
Reelman,Paper and wood machine operatives
Referee,Medical practitioners,"Sports coaches, instructors and officials"
Refiner,"Food, drink and tobacco process operatives",Chemical and related process operatives,Rubber process operatives,Metal making and treating process operatives,Paper and wood machine operatives
Refinisher,Vehicle paint technicians
Reflexologist,Health associate professionals n.e.c.
Refueller,Retail cashiers and check-out operators,Air transport operatives
Registrar of deeds,"Business, research and administrative professionals n.e.c."
Registrar of marriages,"Business, research and administrative professionals n.e.c."
Registrar of stock,Financial managers and directors
Registrar of stocks and bonds,Financial managers and directors
Registrar,Financial managers and directors,Medical practitioners,Senior professionals of educational establishments,Barristers and judges,"Business, research and administrative professionals n.e.c."
Regulator,Other skilled trades n.e.c.,Other drivers and transport operatives n.e.c.
Reheater,Metal making and treating process operatives
Reinstater,Road construction operatives
Relayer,Rail construction and maintenance operatives
Reliner,Bricklayers and masons
Remoistener,"Food, drink and tobacco process operatives"
Remoulder,"Glass and ceramics makers, decorators and finishers",Rubber process operatives
Removalman,Elementary storage occupations
Renovator,Furniture makers and other craft woodworkers,Sewing machinists
Repairer,Metal working production and maintenance fitters,Precision instrument makers and repairers,"Vehicle technicians, mechanics and electricians",Electricians and electrical fitters,Telecommunications engineers,"TV, video and audio engineers",Electrical and electronic trades n.e.c.,Plumbers and heating and ventilating engineers,Footwear and leather working trades,"Textiles, garments and related trades n.e.c.","Glass and ceramics makers, decorators and finishers",Other skilled trades n.e.c.,Coal mine operatives,Sewing machinists
Replenisher,Shelf fillers
Reporter to the Children's Panel,Legal professionals n.e.c.
Reporter,"Journalists, newspaper and periodical editors","Actors, entertainers and presenters"
Researcher,Chemical scientists,Biological scientists and biochemists,Physical scientists,Social and humanities scientists,Natural and social science professionals n.e.c.,Mechanical engineers,Electrical engineers,Electronics engineers,Engineering professionals n.e.c.,Business and related research professionals,Laboratory technicians,Market research interviewers
Reservationist,Customer service occupations n.e.c.
Reshearer,Plant and machine operatives n.e.c.
Resiner,Elementary process plant occupations n.e.c.
Respreader,Textile process operatives
Restaurateur,Restaurant and catering establishment managers and proprietors
Restorer,"Textiles, garments and related trades n.e.c.","Glass and ceramics makers, decorators and finishers",Furniture makers and other craft woodworkers,Other skilled trades n.e.c.
Retailer,Restaurant and catering establishment managers and proprietors,Shopkeepers and proprietors – wholesale and retail,Managers and proprietors in other services n.e.c.,Roundspersons and van salespersons,Market and street traders and assistants
Retoucher,Print finishing and binding workers
Retuner,"TV, video and audio engineers"
Reviser,Other administrative occupations n.e.c.
Rewinder,Textile process operatives
Rheologist,Physical scientists
Rheumatologist,Medical practitioners
Ribboner,"Packers, bottlers, canners and fillers"
Riddler,Quarry workers and related operatives
Rider,"Actors, entertainers and presenters",Coal mine operatives
Rifleman,NCOs and other ranks
Rigger and plaiter,Textile process operatives
Rigger and roller,Textile process operatives
Rigger,"Photographers, audio-visual and broadcasting equipment operators",Metal working production and maintenance fitters,Textile process operatives,Plant and machine operatives n.e.c.,"Scaffolders, stagers and riggers"
Rigger-up,Textile process operatives
Ripper,Textile process operatives,Coal mine operatives
Ripperman,Paper and wood machine operatives
Riser,Metal making and treating process operatives
Riverman,Elementary construction occupations
Riveter,"Metal plate workers, and riveters",Footwear and leather working trades,"Glass and ceramics makers, decorators and finishers",Assemblers (vehicles and metal goods),Assemblers and routine operatives n.e.c.
Roadie,Leisure and theme park attendants
Roadman,Road construction operatives
Roadsman,Road construction operatives,Rail construction and maintenance operatives,Other drivers and transport operatives n.e.c.
Roaster,"Food, drink and tobacco process operatives",Process operatives n.e.c.
Rockman,Quarry workers and related operatives
Rodder,"Food, drink and tobacco process operatives",Plant and machine operatives n.e.c.
Rodsman,Elementary process plant occupations n.e.c.
Roller,Print finishing and binding workers,"Food, drink and tobacco process operatives",Textile process operatives,Chemical and related process operatives,Rubber process operatives,Metal making and treating process operatives,Paper and wood machine operatives,Plant and machine operatives n.e.c.
Roller-up,Textile process operatives,Paper and wood machine operatives
Rollsman,Metal making and treating process operatives
Roofer,"Roofers, roof tilers and slaters"
Roofman,Industrial cleaning process occupations
Ropeman,"Scaffolders, stagers and riggers"
Roper,"Packers, bottlers, canners and fillers"
Rougher and borer,Paper and wood machine operatives
Rougher,"Glass and ceramics makers, decorators and finishers",Metal making and treating process operatives,Metal working machine operatives
Roughneck,Quarry workers and related operatives
Rounder,Footwear and leather working trades,"Textiles, garments and related trades n.e.c.",Metal making and treating process operatives
Rounder-off,"Textiles, garments and related trades n.e.c."
Roundsman,Roundspersons and van salespersons,Large goods vehicle drivers,"Postal workers, mail sorters, messengers and couriers"
Rouser,"Food, drink and tobacco process operatives"
Roustabout,Elementary process plant occupations n.e.c.
Router and mounter,Plant and machine operatives n.e.c.
Router,Transport and distribution clerks and assistants,Plastics process operatives,Paper and wood machine operatives,Plant and machine operatives n.e.c.
Rover,Textile process operatives
Rubber and flatter,Assemblers and routine operatives n.e.c.
Rubber and polisher,Assemblers and routine operatives n.e.c.
Rubber,Textile process operatives,Assemblers and routine operatives n.e.c.
Rubber-down,Footwear and leather working trades,Metal working machine operatives,Assemblers and routine operatives n.e.c.
Rubber-off,Footwear and leather working trades,Metal working machine operatives
Rubberiser,Textile process operatives
Rucker,Elementary process plant occupations n.e.c.
Ruler,Printing machine assistants
Ruller,Elementary process plant occupations n.e.c.
Rullyman,Large goods vehicle drivers
Rumbler,"Glass and ceramics makers, decorators and finishers",Metal working machine operatives
Runner,Crane drivers,Marine and waterways transport operatives,Elementary process plant occupations n.e.c.,Elementary administration occupations n.e.c.,Shelf fillers,Elementary storage occupations,Waiters and waitresses
Runner-off,Weavers and knitters
Runner-on,Weavers and knitters
Sackhand,Assemblers and routine operatives n.e.c.
Sacristan,Caretakers
Saddler,Footwear and leather working trades
Sailor,NCOs and other ranks,Marine and waterways transport operatives,Elementary process plant occupations n.e.c.
Sailorman,Elementary process plant occupations n.e.c.
Salesman,Brokers,Business sales executives,Sales and retail assistants,Collector salespersons and credit agents,Roundspersons and van salespersons,Market and street traders and assistants,Sales related occupations n.e.c.
Salesman-buyer,Buyers and procurement officers
Salesman-collector,Collector salespersons and credit agents
Salesman-driver,Roundspersons and van salespersons
Salesman-mechanic,Business sales executives
Salter,"Food, drink and tobacco process operatives",Chemical and related process operatives
Sampler,Routine inspectors and testers
Sander,Paper and wood machine operatives,Metal working machine operatives
Sandman,Paper and wood machine operatives
Sanforizer,Textile process operatives
Sapper,NCOs and other ranks
Sawduster,Chemical and related process operatives
Sawyer,Bricklayers and masons,Butchers,Other skilled trades n.e.c.,Plastics process operatives,Process operatives n.e.c.,Paper and wood machine operatives,Plant and machine operatives n.e.c.
Scabbler,Bricklayers and masons
Scaffolder,"Scaffolders, stagers and riggers"
Scaffolder-foreman,"Scaffolders, stagers and riggers"
Scalder,"Food, drink and tobacco process operatives"
Scaleman,"Weighers, graders and sorters",Elementary process plant occupations n.e.c.
Scaler,Metal making and treating process operatives,Plant and machine operatives n.e.c.,"Weighers, graders and sorters",Assemblers and routine operatives n.e.c.,Elementary process plant occupations n.e.c.
Scalesman,"Weighers, graders and sorters"
Scalloper,Textile process operatives,Coal mine operatives
Scapler,Bricklayers and masons
Scappler,Bricklayers and masons
Scarfer,Welding trades
Scavenger,Refuse and salvage occupations
Scheduler,Records clerks and assistants
Scientist,Chemical scientists,Biological scientists and biochemists,Physical scientists,Natural and social science professionals n.e.c.
Scolloper,"Glass and ceramics makers, decorators and finishers",Textile process operatives
Scotcher,Other drivers and transport operatives n.e.c.
Scourer,Footwear and leather working trades,"Glass and ceramics makers, decorators and finishers",Textile process operatives,Chemical and related process operatives,Metal making and treating process operatives,Metal working machine operatives,Plant and machine operatives n.e.c.
Scout,"Vehicle technicians, mechanics and electricians",Cleaners and domestics
Scraper,Coal mine operatives,Elementary process plant occupations n.e.c.
Scrapper,Textile process operatives,Elementary process plant occupations n.e.c.
Scratcher,Process operatives n.e.c.,Metal working machine operatives
